"Mes","comentario","text_tokens"
202006,"y por cierto la señal se va desde la madrugada y el call center solo funciona de 8 a m a 12 a m aparte para pedir el descuento uno debe de hacerlo nunca es automatico solo los cargos si se llama a celulares o numeros de otras compañia y son super caros los cargos y los descuentos minimos","y por cierto el señal se ir desde el madrugar y el call center solo funcionar de 8 a metro a 12 a metro apartar parar pedir el descontar unir deber de hacerlo nunca ser automatico solo el cargo si se llamar a celular o numeros de otro compañia y ser super caro el cargo y el descuento minimos"
202006,"walter jacobo ramirez buenos días mi nombre es sara rivas y soy gestor de agencia será un gusto apoyarle puede enviarme vía whatsapp 63003488 a nombre de quién se encuentra el servicio y el número de teléfono asociado para ayudarle a reportar una avería","walter jacobo ramirez bueno día mi nombrar ser sara rivas y ser gestor de agenciar ser uno gustar apoyarle poder enviarme vía whatsapp 63003488 a nombrar de quién se encontrar el servicio y el número de teléfono asociar parar ayudarle a reportar unir averiar"
202006,"hola walter ramirez con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos","hola walter ramirez con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden saludo"
202006,"hola walter ramirez con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos","hola walter ramirez con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden saludo"
202006,"hola necesito reportar q la caja de claro para ver el cable no sirve","hola necesitar reportar q el caja de claro parar ver el cable no servir"
202006,"el samsung a20s a que precio lo tienen","el samsung a20s a que preciar el tener"
202006,"asco de servicio al cliente nunca responden y no resuelven","asco de servicio al cliente nunca responder y no resolver"
202006,"el paquete hbo es muy bueno pero si el cobro es muy alto pagando por solo 5 canales yo soy cliente claro desde hace varios años y no he recibido siquiera una promoción por estar al pago con mis facturas por lo demás pues el servicio es bueno no me quejo pero si quisiera me brindaran una promoción que enverdad me beneficie por estos años de fidelidad","el paquete hbo ser muy bueno pero si el cobrar ser muy alto pagar por solo 5 canal yo ser cliente claro desde hacer vario año y no haber recibir siquiera unir promoción por estar al pagar con mi factura por el demás pues el servicio ser bueno no me quejar pero si querer me brindar unir promoción que enverdad me beneficiar por este año de fidelidad"
202006,"buenas tardes podrían ayudarme necesito cancelar mi contrato de ínternet no quiero que se renueve podrían ayudarme","bueno tardar poder ayudarme necesitar cancelar mi contratar de ínternet no querer que se renovar poder ayudarme"
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos","hola con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden saludo"
202006,"pésima señal de internet desde ayer ni me carga nada","malo señal de internet desde ayer ni me cargar nadar"
202006,"hola envíanos un inbox junto con tu número para poder ayudarte cuanto antes quedamos a la espera saludos","hola envíanos uno inbox juntar con tu número parar poder ayudarte cuanto antes quedar a el esperar saludo"
202006,"señores a que hora van a mandar el técnico a reparar","señor a que hora ir a mandar el técnico a reparar"
202006,"hola buenas tardes erick es un gusto poder saludarte indicarte que estamos brindando seguimiento a tu caso vía inbox quedamos a tus ordenes saludos","hola bueno tardar erick ser uno gustar poder saludarte indicarte que estar brindar seguimiento a tu casar vía inbox quedar a tu ordenar saludo"
202006,"la señal es muy mala","el señal ser muy malo"
202006,"el internet de claro es más lento que una tortuga de 100 años","el internet de claro ser más lento que unir tortuga de 100 año"
202006,"buenos tardes estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos","bueno tardar estar interesado en verificar tu casar por favor escríbenos por mediar de inbox con tu dato personal estar atento a tu comentario saludo"
202006,"hola buenas quería instalar cable e internet","hola bueno querer instalar cable e internet"
202006,"jonathan garcía imbox o whatsapp al 78026963","jonathan garcía imbox o whatsapp al 78026963"
202006,"hola buenas tardes jonathan garcia es un gusto saludarte para poder brindarte mayor detalle solicitamos que puedas contactarnos mediante inbox quedamos en espera de tus mensajes saludos","hola bueno tardar jonathan garcia ser uno gustar saludarte parar poder brindarte mayor detallar solicitar que poder contactarnos mediante inbox quedar en esperar de tu mensaje saludo"
202006,"jonathan garcía inbox","jonathan garcía inbox"
202006,"buenos tardes estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos","bueno tardar estar interesado en verificar tu casar por favor escríbenos por mediar de inbox con tu dato personal estar atento a tu comentario saludo"
202006,"hola buenas tardes erick es un gusto poder saludarte indicarte que estamos brindando seguimiento a tu caso vía inbox quedamos a tus ordenes saludos","hola bueno tardar erick ser uno gustar poder saludarte indicarte que estar brindar seguimiento a tu casar vía inbox quedar a tu ordenar saludo"
202006,"que mal servicio todo el dia sin cable y se llama a atención al cliente y no contestan todos mis vecinos tienen tigo creo que es mejor opción porque no les ha fallado el servicio de cable a pesar de la situación lluviosa","que mal servicio todo el dia sin cable y se llamar a atención al cliente y no contestar todo mi vecino tener tigo crear que ser mejor opción porque no les haber fallar el servicio de cable a pesar de el situación lluvioso"
202006,"saludos","saludo"
202006,"señores de claro tenemos tres días sin internet no vecino tiene internet con tigo sin problema","señor de claro tener tres día sin internet no vecino tener internet con tigo sin problema"
202006,"no te preocupes con gusto atendemos el caso que nos comentas estamos a la espera de tus comentarios vía inbox saludos","no te preocupar con gustar atender el casar que no comentar estar a el esperar de tu comentario vía inbox saludo"
202006,"buenas tardes con mucho gusto te ayudamos te hemos escrito en inbox para darle seguimiento al caso que nos reportas quedamos al pendiente saludos","bueno tardar con mucho gustar te ayudar te haber escribir en inbox parar darle seguimiento al casar que no reportar quedar al pendiente saludo"
202006,"no te preocupes con gusto atendemos el caso que nos comentas estamos a la espera de tus comentarios vía inbox saludos","no te preocupar con gustar atender el casar que no comentar estar a el esperar de tu comentario vía inbox saludo"
202006,"no sirve la señal del cable no se ven todos los canales y están cobrando multas por pagos de 2 días de retraso","no servir el señal del cable no se venir todo el canal y estar cobrar multa por pago de 2 día de retrasar"
202006,"hola jessica aquí estamos para poderte ayudar solo escríbenos en inbox por favor y compártenos tus datos estaremos atentos para brindarte asistencia saludos","hola jessica aquí estar parar poderte ayudar solo escríbenos en inbox por favor y compártenos tu dato estar atento parar brindarte asistencia saludo"
202006,"mejor arreglen la señal que en estos días esta malisima","mejor arreglar el señal que en este día este malisima"
202006,"comentarte que tenemos todo el deseo de ayudarte con tu caso debido a ello te solicitamos información que nos ayude a realizarlo quedamos a la espera de tus mensaje por inbox saludos","comentarte que tener todo el desear de ayudarte con tu casar deber a él te solicitar información que no ayudar a realizarlo quedar a el esperar de tu mensaje por inbox saludo"
202006,"comentarte que tenemos todo el deseo de ayudarte con tu caso debido a ello te solicitamos información que nos ayude a realizarlo quedamos a la espera de tus mensaje por inbox saludos","comentarte que tener todo el desear de ayudarte con tu casar deber a él te solicitar información que no ayudar a realizarlo quedar a el esperar de tu mensaje por inbox saludo"
202006,"desde el día sábado no tengo servicio de cable llame y pedí que me transfirieron la llamada al área de facturación porque no estoy dispuesta a pagar por los días que no he tenido el servicio","desde el día sábado no tener servicio de cable llamar y pedir que me transferir el llamar al área de facturación porque no estar disponer a pagar por el día que no haber tener el servicio"
202006,"buenas tardes rosy estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos","bueno tardar rosy estar interesado en ayudarte por favor envíanos tu dato por mediar de inbox estar atento a tu comentario saludo"
202006,"hola me pueden ayudar","hola me poder ayudar"
202006,"hola te invitamos a que nos escribas por medio de inbox para brindar un seguimiento más personalizado feliz noche","hola te invitar a que no escriba por mediar de inbox parar brindar uno seguimiento más personalizar feliz noche"
202006,"brenda cortez inbox","brenda cortez inbox"
202006,"brenda cortez inbox","brenda cortez inbox"
202006,"hola te invitamos a que nos escribas por medio de inbox para brindar un seguimiento más personalizado feliz noche","hola te invitar a que no escriba por mediar de inbox parar brindar uno seguimiento más personalizar feliz noche"
202006,"arreglen la señal esta muy m erda ya estoy harto hasta ganas de cambiarse de compañia dan","arreglar el señal este muy metro erda ya estar hartar hasta gana de cambiarse de compañia dar"
